2
11
8,4,3,2,1,6,5,9,0,7,10
0.0,0.0,0.0,0.0,0.0,0.5576500102673551,0.0,0.37746472536648684,0.0,0.0,0.9239822503668911
0.5914955098707902,0.0,0.0,0.9974916931023918,0.0,0.13012079947576471,0.0,0.0,0.0,0.0,0.0
0.0,0.16199618109915226,0.0,0.0,29.195514169189103,0.0,0.0,0.0,0.0,0.0,0.0
7.593732424045395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76377792624286
0.0,0.0,0.0,0.005534749072213486,0.0,0.0,0.16968354937609398,0.0,0.0,0.0,1.5438897040006394
0.0,0.39474515181059233,0.0,0.0,0.0,0.0,0.9602312183374537,0.0,0.0,0.20743406735517345,0.5593929793918542
0.0,0.0,0.0,0.0,0.3027079226692138,0.8455731391568508,0.0,0.30617245727493014,0.6673498977940792,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.36530730344216455,0.0,0.0,0.0,0.9693974988001666
0.20490718499162408,0.0,0.5043518644689221,0.0,1.1498379365401867,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5391931816284495,0.0,0.0,0.7955116206138815,0.0,0.0
0.0,15.019672183243555,7.233885466083594,0.0,0.0,0.0,2.3392903522271182,0.0,4.624051160665989,2.301922728916661,0.0
3,6,2,0,7,9,1,4,8,5,10
0.0,0.3612378597175213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00861989628179781,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44720584113660866,0.0,0.0,1.480747009524355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12390147377419514,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17669440606171213,0.0,0.193163349937607
0.0,0.5979713768753996,0.0,0.0,0.0,0.0,0.3265631350010144,0.0,0.0,0.26969047034545746,0.471012231692725
0.0,0.0,0.12773323960788197,0.00844406920215568,0.0,0.0,0.0,0.18022055125163394,0.0,0.9265245209192857,0.16272206676157874
0.0,0.0,0.0,0.7251779692085252,0.38389404675458305,0.0,0.0,0.8188808346978553,0.0,0.0,0.0
0.0,0.28033096146010983,0.0,0.0,0.0,1.3849062524544866,0.0,0.0,0.0,0.0,0.0
0.34764125344758245,0.0,0.0,0.0,0.0,0.34247978122552925,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9254630611510816,0.3096610527071879,0.0,0.0,0.1705203338842668,0.0,0.0
0.2835335221605829,0.0,0.0,0.0,0.0,0.0,1.0827026686158425,0.4716293666843824,0.0,0.24382396669985965,0.0
